,ClusterCoefficient,Indegree,Outdegree,ClosenessCentrality,BetweennessCentrality,InOverOut,Activity
Chillbayne-moon-guard,0.0,0,2,0.0,0.0,0.0,2
Emini-arygos,0.0005161822916853945,0,7,0.0,0.0,0.0,7
Swingy-sentinels,0.0,1,0,0.19742451974756003,0.0,inf,1
Genorider-zuljin,0.0,4,0,0.20481291920823888,0.0,inf,4
Whatup-whitemane,0.0,0,1,0.0,0.0,0.0,1
Riddimm-illidan,0.0,0,2,0.0,0.0,0.0,2
Vegan-magtheridon,0.0,0,1,0.0,0.0,0.0,1
Kiritoes-moknathal,0.0005557556999114977,0,5,0.0,0.0,0.0,5
Zodeus-kelthuzad-932079,0.0,1,0,0.18124290586240277,0.0,inf,1
Drae-amanthul,0.0004130524576621232,3,0,0.22508232098421102,0.0,inf,3
Chetric-frostmourne,0.0005424876926718155,26,4,0.25646278791850846,2.208424476735949e-06,6.5,30
Garynogia-kiljaeden,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Skeeto-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Aridas-deathwing,0.0004424581033856489,0,19,0.0,0.0,0.0,19
Bygz-area-52,0.00028791138377135564,46,1,0.2607263940886558,2.9669986319628452e-05,46.0,47
Sobekblack-moon-guard,0.001081548252745934,0,6,0.0,0.0,0.0,6
Sarîel-gnomeregan,0.0009136199955982998,5,44,0.24325244893158707,0.00011887383588959083,0.11363636363636363,49
Ttimmy-tichondrius,0.0010358949707092145,0,5,0.0,0.0,0.0,5
Rinbain-sargeras,0.0005460014689271731,0,28,0.0,0.0,0.0,28
Zombie-bleeding-hollow,0.00022466869229100618,280,7,0.287584813851774,0.0004889543728353341,40.0,287
Eyewar-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Varx-stormreaver,0.0,1,1,0.18096348807307247,9.124007079682294e-08,1.0,2
Leiris-ysondre,0.0004130524576621232,0,3,0.0,0.0,0.0,3
Drooweed-galakrond,0.0,0,1,0.0,0.0,0.0,1
Bergstein-saurfang,0.000534366181736514,2,1,0.20873559326669233,2.6378179799725605e-08,2.0,3
Fuglymugs-bleeding-hollow,0.0,1,1,0.21867496779539963,6.376761255472846e-08,1.0,2
Darilah-stormreaver,0.0014391693317561203,0,9,0.0,0.0,0.0,9
Emerey-darkspear,0.0012290669830113518,0,16,0.0,0.0,0.0,16
Zaÿné-tichondrius,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Valdryk-kelthuzad,5.1789169286291014e-05,13,0,0.22266535037010732,0.0,inf,13
Mikelowrëy-barthilas,0.0007676354094951079,0,13,0.0,0.0,0.0,13
Thedîesel-bleeding-hollow,0.00028551636271869696,247,77,0.280128205500917,0.0005936534948656225,3.207792207792208,324
Bnoog-zuljin,0.00014311578860247288,0,26,0.0,0.0,0.0,26
Ôptimuskrayt-tichondrius,0.0,0,2,0.0,0.0,0.0,2
Natixsphere-bleeding-hollow,0.00026056395293402705,5,24,0.22870822394783794,6.537427988293087e-05,0.20833333333333334,29
Zaxn-tichondrius,0.0005869421616244489,140,67,0.28696523849434336,0.0004202310205995076,2.08955223880597,207
Spyrx-arthas,0.0004130524576621232,1,2,6.595435958316844e-05,0.0,0.5,3
Zymex-tichondrius,0.0006432853906237897,24,181,0.25015513612406304,0.00014361127317384344,0.13259668508287292,205
Chrysîs-bleeding-hollow,0.00029786236478880813,0,3,0.0,0.0,0.0,3
Vendors-trollbane,0.00033827348121921394,63,110,0.26655875160760817,0.00022232509873351813,0.5727272727272728,173
Ändor-moon-guard,0.00048149991026260507,76,63,0.27271154511687923,0.00016726254463753375,1.2063492063492063,139
Assaji-emerald-dream,0.0004447344086265235,0,45,0.0,0.0,0.0,45
metzgerwitwe-2668,0.00024686269551108816,0,7,0.0,0.0,0.0,7
Kostikz-doomhammer,0.00018089057257471983,4,9,0.19995743483471107,8.709440421965535e-06,0.4444444444444444,13
Goonbag-bladefist,0.0006936584904596728,0,8,0.0,0.0,0.0,8
Thedemonmonk-akama,0.00031873731044050136,0,5,0.0,0.0,0.0,5
Girlbye-dentarg,0.0012562313639638682,1,36,0.18761876550654746,5.3040703120265895e-05,0.027777777777777776,37
Kynareth-amanthul,0.00043791550776377,0,13,0.0,0.0,0.0,13
Poundur-zuljin,0.0,0,1,0.0,0.0,0.0,1
Wincarn-wyrmrest-accord,0.0007836014575379463,0,44,0.0,0.0,0.0,44
Escocute-frostmourne,0.0005693648075374984,0,131,0.0,0.0,0.0,131
Mercédès-dalaran,0.0,0,1,0.0,0.0,0.0,1
Feelsgood-emerald-dream,0.0004207392652944154,0,19,0.0,0.0,0.0,19
Danceypantz-dalaran,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Ateroh-quelthalas,0.0,0,1,0.0,0.0,0.0,1
Oramac-darkspear,0.0004288037427214002,17,198,0.24837237582421848,0.00025977695196276716,0.08585858585858586,215
Howiefelter-mannoroth,0.0005445350756427459,12,0,0.22964796077181462,0.0,inf,12
Rhulos-durotan,0.0010598180241364438,0,11,0.0,0.0,0.0,11
Drizlet-emerald-dream-911770,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Rodeefal-kiljaeden,0.0012391573729863697,1,1,0.2119616807154887,0.0,1.0,2
Gravé-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Fredspaladin-arcanite-reaper,0.0,1,1,0.2009907425098667,0.0,1.0,2
Kreeith-emerald-dream,0.0,1,0,0.20101554036305924,0.0,inf,1
Stòmp-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Lockanut-emerald-dream-929879,0.0,0,1,0.0,0.0,0.0,1
Pherix-agamaggan,0.0,0,1,0.0,0.0,0.0,1
Maagicz-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Hinageshi-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Stormfiend-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Ggthug-tichondrius,0.0021189293019537765,0,2,0.0,0.0,0.0,2
Bowing-alleria,0.0,0,1,0.0,0.0,0.0,1
Meowrijuana-arugal,0.0,0,1,0.0,0.0,0.0,1
Idfc-kirtonos,0.0,0,2,0.0,0.0,0.0,2
Sneakyzh-2162,0.0,0,1,0.0,0.0,0.0,1
Ddope-2927,0.0,0,1,0.0,0.0,0.0,1
Turdicus-wyrmrest-accord,0.00035677720623133086,33,82,0.25914901364948506,0.0001962812436027417,0.4024390243902439,115
Sadístra-thrall,0.0,0,1,0.0,0.0,0.0,1
Emertson-amanthul,0.00029529480827441846,11,0,0.23527026908178844,0.0,inf,11
Sneakyhoe-stormreaver,0.0007533062974009221,5,0,0.21066484366096538,0.0,inf,5
Vawr-emerald-dream,0.002163666394240973,0,7,0.0,0.0,0.0,7
Mekkatwerk-moon-guard,0.0,0,3,0.0,0.0,0.0,3
Lightnîng-sargeras,0.00014445395516199426,19,0,0.23447612698343154,0.0,inf,19
Nougatjr-drakkari,0.0,0,2,0.0,0.0,0.0,2
Sakiya-tichondrius,0.0001032631144155308,0,4,0.0,0.0,0.0,4
PeaJay-21150,0.0,0,2,0.0,0.0,0.0,2
Selminusxx-arthas,0.0,3,0,0.22139422033723316,0.0,inf,3
Daggon-myzrael,0.0,2,0,0.00013190871916633689,0.0,inf,2
SkorriHrafn-2555,0.0,0,1,0.0,0.0,0.0,1
Tenchu-bonechewer,0.0,0,1,0.0,0.0,0.0,1
Geetwo-kiljaeden,0.001679043337470073,0,2,0.0,0.0,0.0,2
Jaquestiney-area-52,0.00046413792957906074,3,60,0.18911486971258615,0.00013114616256863678,0.05,63
Pallymcpwn-moon-guard,0.0,0,1,0.0,0.0,0.0,1
Thinkerton-tichondrius,0.000700005838194139,11,4,0.24186682605697055,5.791978200449278e-06,2.75,15
Vultan-kiljaeden,0.0,0,2,0.0,0.0,0.0,2
Apëx-illidan,0.00038947182908338827,104,7,0.2824226710372747,0.000225700427766909,14.857142857142858,111
Dawein-thrall,0.0004041595321403801,10,0,0.2381684383406756,0.0,inf,10
Zhula-cenarion-circle,0.0006169814853552388,41,10,0.2564086846986533,5.64343122241635e-05,4.1,51
Pawsdeep-zuljin,0.0,0,1,0.0,0.0,0.0,1
Crèam-malganis,0.0005331730113382798,62,10,0.2756727756050786,6.050875748217846e-05,6.2,72
Moothas-kelthuzad,0.0002065262288310616,3,0,0.21533405315777973,0.0,inf,3
Astrinogucci-zuljin,0.0,0,1,0.0,0.0,0.0,1
Horyx-zuljin,0.0,0,1,0.0,0.0,0.0,1
Arukai-aggramar,0.002816788040509526,2,0,0.22417952197424695,0.0,inf,2
Escápe-black-dragonflight,0.0,0,1,0.0,0.0,0.0,1
Saphirr-moon-guard,0.0028275421497322407,0,4,0.0,0.0,0.0,4
Tidus-2860,0.0,0,3,0.0,0.0,0.0,3
Dumpie-feathermoon,0.0004229640150224245,4,2,0.21000691434617674,4.016385814556554e-06,2.0,6
Rakeem-wyrmrest-accord,0.0,1,1,6.595435958316844e-05,2.714130000919384e-05,1.0,2
MightyBeast-26207,0.00018351006277270973,0,14,0.0,0.0,0.0,14
Grum-onyxia,0.0,0,2,0.0,0.0,0.0,2
Bitak-stormrage,0.0,1,0,0.21632555927495342,0.0,inf,1
Førsake-illidan,0.0,0,1,0.0,0.0,0.0,1
Beastlyshift-emerald-dream,0.0010479535191808686,0,16,0.0,0.0,0.0,16
Warmongr-area-52,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Menemies-emerald-dream,0.0012043246717343531,239,382,0.2735247163392031,0.0004693682707314658,0.6256544502617801,621
Saltmasterxo-kelthuzad,0.0016916039972271783,74,46,0.2690368585341799,0.0001618576933584293,1.608695652173913,120
Golem-scarlet-crusade,0.0011582556459946729,0,45,0.0,0.0,0.0,45
Venikton-barthilas-795996,0.00047564430965087737,16,9,0.23208177533337304,1.354328295550977e-05,1.7777777777777777,25
Magicke-area-52,0.0004928750757525239,1,8,6.595435958316844e-05,4.921636186609545e-07,0.125,9
Snickelfrits-wyrmrest-accord,0.0010867603180904609,0,4,0.0,0.0,0.0,4
Imblueda-sargeras,0.0012986062968488358,0,6,0.0,0.0,0.0,6
anon7030448,0.00019239314017643582,0,8,0.0,0.0,0.0,8
Griefsy-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Bepples-barthilas,0.0007845600640333285,0,6,0.0,0.0,0.0,6
Scky-illidan,0.00024596635666490526,5,0,0.22646605599899416,0.0,inf,5
Orihimé-proudmoore,0.0007340177082254603,0,30,0.0,0.0,0.0,30
anon44097795,0.0018422530067882105,0,6,0.0,0.0,0.0,6
Reddeath-elune,0.0005136810451890936,1,17,0.20270445790286082,7.191997082658921e-07,0.058823529411764705,18
Snackslave-kiljaeden,0.0013559387229839176,0,18,0.0,0.0,0.0,18
Someonelse-silver-hand,0.0004634120817921825,5,9,0.2294097001567142,1.8279657007565709e-06,0.5555555555555556,14
Lunzi-1306,0.0,0,1,0.0,0.0,0.0,1
Fistparty-darkspear,0.0,0,1,0.0,0.0,0.0,1
Madjack-tichondrius,0.0,1,0,0.18000836343177,0.0,inf,1
Ugh-nemesis,0.0004134354876331918,41,36,0.2521139323050801,0.00016419414994503563,1.1388888888888888,77
Rygonix-1590,0.0002746615827699405,0,12,0.0,0.0,0.0,12
Ibf-kelthuzad,7.806202291789799e-05,2,3,0.2036256102601426,6.479181827568045e-05,0.6666666666666666,5
Nostuns-incendius,0.0,3,0,0.1647294381957892,0.0,inf,3
Tedmoosevelt-bleeding-hollow,0.0,0,2,0.0,0.0,0.0,2
Mihai-kirtonos,0.0,0,1,0.0,0.0,0.0,1
Chäppelle-sargeras,0.0032660705859938488,3,1,0.23793109700106027,1.8763562906541331e-07,3.0,4
Nosferattu-executus,0.0,2,0,0.20345464106202524,0.0,inf,2
Ratheus-emerald-dream,0.0005241421201599506,20,25,0.2626561356332342,6.098875320609851e-05,0.8,45
Wowistrashxo-sargeras,0.0,0,1,0.0,0.0,0.0,1
Kai-wyrmrest-accord,0.0015837172194100228,1,10,0.21901322479316915,4.3320432123767904e-08,0.1,11
Alysong-blackrock,0.0,0,1,0.0,0.0,0.0,1
Nemoxx-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Rednekognize-bleeding-hollow,0.0007363374361531908,16,6,0.2461777847268806,8.405795929001398e-06,2.6666666666666665,22
Thundabunz-area-52,0.0008814233982926069,1,9,6.595435958316844e-05,2.3142493173759934e-07,0.1111111111111111,10
Vindeli-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Clayten-emerald-dream,0.0,2,0,0.2086982948725253,0.0,inf,2
Natalye-borean-tundra,0.0,1,1,0.2163139894805973,1.3465653153921295e-07,1.0,2
Theodred-moon-guard,0.0,0,1,0.0,0.0,0.0,1
Mope-wyrmrest-accord,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Itsoktxcry-barthilas,0.0,0,2,0.0,0.0,0.0,2
Anumein-bleeding-hollow,0.001035362282240309,5,0,0.23520767752835287,0.0,inf,5
Inorae-benediction,0.0013686647265063214,0,3,0.0,0.0,0.0,3
Kariy-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Zorshun-dalaran,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Bestiary-stormrage,0.0010036193203190747,6,1,0.23833934213648872,6.400734184719278e-07,6.0,7
Ceralium-undermine,0.00037999739087083497,4,1,0.2324590628784415,9.530247275233564e-07,4.0,5
Ceraliumbtw-sargeras,0.0,1,1,0.20454226389714183,0.0,1.0,2
Intoshadows-1644,0.000855104146195651,0,10,0.0,0.0,0.0,10
Smileshadows-frostmourne,8.261049153242465e-05,1,5,6.595435958316844e-05,1.2393749241100783e-07,0.2,6
Sweetjuice-sargeras,0.0,0,1,0.0,0.0,0.0,1
Minigunz-malganis,0.0004919710505767822,0,89,0.0,0.0,0.0,89
HAZEX-21650,0.0024427918756341625,0,4,0.0,0.0,0.0,4
Taigertraps-darkspear,0.00023576840464532842,8,9,0.21567585265598282,3.165353504789362e-05,0.8888888888888888,17
Cÿclone-frostmourne,0.0,0,1,0.0,0.0,0.0,1
Garrotex-faerlina,0.0006722684947924076,52,34,0.25898335706864645,0.0001325622592368398,1.5294117647058822,86
Idc-kromcrush,0.0010020329230736238,129,39,0.28275939691585233,0.00017252110737211117,3.3076923076923075,168
Ymara-illidan,0.0019015336592405486,12,4,0.25363304747743254,2.6698805240458212e-06,3.0,16
Magicalpants-illidan,0.0008935870943664243,0,2,0.0,0.0,0.0,2
Swiftshock-auchindoun,0.000597084385506611,0,19,0.0,0.0,0.0,19
Ninetales-amanthul,0.0017641400878953368,0,3,0.0,0.0,0.0,3
Stabbgodx-dalaran-898542,0.0013295981379790346,7,1,0.24927654372657035,1.9536250918434583e-06,7.0,8
Kuanaa-caelestrasz,0.0023614505220182877,1,1,0.2147659887607362,9.78765374169603e-08,1.0,2
Berniesandrs-kelthuzad,0.0003335873808975805,9,0,0.2337210248201107,0.0,inf,9
Def-illidan,0.0022126899570373212,0,2,0.0,0.0,0.0,2
Volyro-thrall-879195,0.0,0,1,0.0,0.0,0.0,1
Thegoddoggo-korgath,0.00017595708591056897,8,0,0.2263237571041379,0.0,inf,8
Reminiscent-tichondrius,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Noise-tichondrius,0.0010589969432603615,22,5,0.2638893299628825,6.669380962090138e-06,4.4,27
Anxious-tichondrius,0.0004441031797217115,119,17,0.2856501216551801,0.0002225292293681888,7.0,136
Calm-blackrock,0.0,0,1,0.0,0.0,0.0,1
Thrash-blackrock-46285,0.0007760777014344969,17,7,0.25620600076787337,3.302587972991838e-05,2.4285714285714284,24
Anemic-illidan,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Awful-blackrock,0.0008697877489769254,13,4,0.26011958324128115,3.046329809045479e-05,3.25,17
Fried-bloodhoof,0.0017639128039660052,7,2,0.24589763399697365,1.1270759426224654e-06,3.5,9
Anxious-sargeras,0.0006858656584268095,25,3,0.25659137461782106,8.006334008868709e-06,8.333333333333334,28
Baewitch-area-52,0.0007162331289600684,11,3,0.23570480064825175,6.133260788763494e-05,3.6666666666666665,14
Phabian-barthilas,0.0,0,1,0.0,0.0,0.0,1
Invalidation-moon-guard,0.0,0,1,0.0,0.0,0.0,1
Parhelion-moon-guard,0.0009517932111094797,2,54,0.2302135601757305,1.7525795400627045e-05,0.037037037037037035,56
Stðnê-dalaran,0.0,0,2,0.0,0.0,0.0,2
Sevenlions-moon-guard,0.0002065262288310616,1,2,0.11632130037733672,2.0567583512873383e-08,0.5,3
JaycetheAce-2416,0.0008282193259132807,0,6,0.0,0.0,0.0,6
Midnite-1132,0.0,0,2,0.0,0.0,0.0,2
Zyzz-emerald-dream,0.0,0,2,0.0,0.0,0.0,2
Elyexis-garrosh,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Yomen-tichondrius,0.0,2,0,0.21133128397636125,0.0,inf,2
Bornsavage-malganis,0.0,0,1,0.0,0.0,0.0,1
Nevermìnd-bleeding-hollow,0.00046673297189072163,3,0,0.23001186922648015,0.0,inf,3
Heilaxe-illidan,0.0023119141629004843,3,1,0.2435693029017893,1.0310792407411255e-06,3.0,4
Tmtm-tichondrius,0.0005594274554059841,6,7,0.2225777169148544,5.040620482791729e-06,0.8571428571428571,13
Nukehazard-the-venture-co,0.0005358945347352685,11,18,0.2372750156452496,6.304278082687534e-05,0.6111111111111112,29
Gligor-frostmourne,0.0008022285735713188,0,33,0.0,0.0,0.0,33
Deadplague-vashj,0.0,0,1,0.0,0.0,0.0,1
Smoothie-grizzly-hills,0.0,0,1,0.0,0.0,0.0,1
Truxton-wyrmrest-accord,0.001513165780859609,0,2,0.0,0.0,0.0,2
Rsweet-thunderfury,0.0005980925607399791,7,1,0.23387363241154346,5.786813617668028e-07,7.0,8
Kocari-proudmoore,0.00030884679315198294,4,16,0.22026345319158072,8.502109680862309e-06,0.25,20
Notaxiom-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Feedgodx-durotan,0.0,2,4,0.18307595536116755,1.6711963443715148e-07,0.5,6
Slicenderp-staghelm,0.0020134758052231735,0,4,0.0,0.0,0.0,4
Camila-stormreaver,0.0,0,1,0.0,0.0,0.0,1
Torswan-stormrage,0.0005698112768796323,9,2,0.21676728584484764,1.5251314313802193e-06,4.5,11
Raedolf-wyrmrest-accord,0.0,0,3,0.0,0.0,0.0,3
Clear-thrall,0.0002497313579537331,11,0,0.23479313961286352,0.0,inf,11
Chaladar-bleeding-hollow,0.0009783771299980855,0,5,0.0,0.0,0.0,5
Lìps-zuljin,0.0,1,0,0.22272654458512292,0.0,inf,1
Nìkii-kelthuzad,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Warffy-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Dotrolls-jaedenar,0.0,3,0,0.20281818233086146,0.0,inf,3
Karlorr-frostmourne,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Reese-skullcrusher,0.0,0,1,0.0,0.0,0.0,1
Taterhooves-stormrage,0.001400198915672165,0,2,0.0,0.0,0.0,2
Mutombø-emerald-dream,0.0,1,0,0.20857296936892372,0.0,inf,1
Facesmelter-thrall,0.0,0,1,0.0,0.0,0.0,1
Lesita-2926,0.0006248906962482725,0,11,0.0,0.0,0.0,11
Ïllîðäñ-moon-guard,0.002768568091055468,1,10,6.595435958316844e-05,0.0,0.1,11
Lîçhkïñg-ragnaros,0.0006317756411289917,15,2,3.957261574990107e-05,5.429001777363088e-05,7.5,17
Ðêâthwîñg-moon-guard,0.002768568091055468,3,8,2.1984786527722812e-05,0.0,0.375,11
Cooterjones-mannoroth,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Clapcheeks-rattlegore,0.0010341330854852042,0,4,0.0,0.0,0.0,4
Dreadrage-tichondrius,0.0003310659018641042,46,0,0.2728789203615367,0.0,inf,46
Dazztko-2117,0.0,0,1,0.0,0.0,0.0,1
Smørcknight-tichondrius,0.0012391573729863697,1,1,0.18658549960935525,0.0,1.0,2
Cryptoriana-emerald-dream,0.004012843465198902,0,3,0.0,0.0,0.0,3
Vastcore-arugal,0.0,2,0,0.17008817956109637,0.0,inf,2
Clench-moon-guard-876480,0.0013779306633019308,1,1,0.2159344912534384,9.297548561025346e-08,1.0,2
Gingworm-arugal,0.0007806202291789799,2,0,0.2155774925244903,0.0,inf,2
Wayreth-stormrage,0.0,2,0,0.1844815965316945,0.0,inf,2
Belladonnâ-sargeras,0.0008998961992968239,0,5,0.0,0.0,0.0,5
Cyst-thrall,0.0006953188325783253,14,49,0.24415030736559862,6.904884657296838e-05,0.2857142857142857,63
Gnarlsdarwin-malganis,0.00035011689023291016,13,68,0.2253007586343744,7.78611607009286e-05,0.19117647058823528,81
Ddx-tichondrius,0.0005388059634762201,35,15,0.25963339139521857,2.5589911412809944e-05,2.3333333333333335,50
Rapidslol-illidan,0.0,0,1,0.0,0.0,0.0,1
Weltall-tichondrius,0.000459640154751082,0,15,0.0,0.0,0.0,15
Jpj-boulderfist,7.93813297036688e-05,7,4,0.15174048285178418,5.295130911603027e-05,1.75,11
Relkundar-wyrmrest-accord,0.00048356714852673736,5,2,0.2281233610440674,1.1527952344694067e-06,2.5,7
Shaethos-malganis,0.0006019747457618997,6,8,0.2109683259089245,2.767853143317636e-05,0.75,14
Faelia-ravenholdt,0.0,0,1,0.0,0.0,0.0,1
Gibmegolds-moon-guard,0.0003366296003608916,4,0,0.21664844043673967,0.0,inf,4
Erlynna-sargeras,0.0005066678128168435,12,16,0.2492509841106952,9.992332267163544e-05,0.75,28
Feralmeryl-thunderhorn,0.0,0,2,0.0,0.0,0.0,2
Härbringer-bleeding-hollow,0.0,1,0,0.18060004536323435,0.0,inf,1
Fatpandajd-zuljin,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Amroth-antonidas,0.0,0,1,0.0,0.0,0.0,1
Mcdakson-velen,0.0003886295772715999,23,0,0.25735351141244295,0.0,inf,23
Bannana-tichondrius,0.0007154633060508311,14,12,0.2663834897030938,1.3087687966718389e-05,1.1666666666666667,26
Chanton-moon-guard,0.0,0,2,0.0,0.0,0.0,2
Toehacker-amanthul,0.0006546317623080808,0,4,0.0,0.0,0.0,4
Belyo-illidan,0.0002065262288310616,0,4,0.0,0.0,0.0,4
Sugarbawlsxo-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Yimadin-frostmourne,0.0007269397149503816,3,1,0.19653421204936494,0.0,3.0,4
Zennyx-area-52,0.0007393497570944304,0,9,0.0,0.0,0.0,9
Frëèzo-greymane,0.0004211782058970268,0,29,0.0,0.0,0.0,29
Stungodx-bleeding-hollow,0.001551304995906871,2,1,0.2223690200823823,1.1009081395275256e-07,2.0,3
Stungodx-eitrigg,0.0,0,1,0.0,0.0,0.0,1
Riptechx-sargeras,0.00027595312768582064,32,0,0.24873732269591303,0.0,inf,32
Bfabtwxd-dalaran,0.0,0,1,0.0,0.0,0.0,1
Câptncoconut-tanaris,0.0008644669291738068,0,16,0.0,0.0,0.0,16
Lilnutsack-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
krotitel-2801,0.0,0,1,0.0,0.0,0.0,1
Istabyoualot-arathor,0.0,1,0,6.595435958316844e-05,0.0,inf,1
anon88449581,5.2041348611932e-05,0,6,0.0,0.0,0.0,6
Tosoto-sargeras,0.0005147962150134988,72,10,0.27702365074479574,6.261620574444791e-05,7.2,82
Wètdream-darkspear,0.0013486087380330158,13,7,0.26431255140650023,1.705658223992181e-05,1.8571428571428572,20
Ryssa-frostmourne,0.000267183090868257,3,1,0.20731147562293095,1.5023559311616268e-07,3.0,4
Caelia-uldaman,0.0008939977742705291,0,5,0.0,0.0,0.0,5
Noobius-frostmourne,0.0,6,0,0.2207898799637843,0.0,inf,6
Mocklock-emerald-dream,0.0008297659778099965,0,52,0.0,0.0,0.0,52
Faddis-barthilas,0.000958184943303507,0,8,0.0,0.0,0.0,8
Ri-frostmourne,0.0009227023414593694,0,9,0.0,0.0,0.0,9
Itsyaboyjim-korgath,0.0008286352969853793,136,38,0.27888286987731115,0.00013683345037629845,3.5789473684210527,174
Angrycheese-barthilas,0.001109810275254869,20,14,0.2614203559925347,3.100652015840186e-05,1.4285714285714286,34
Reapingdeth-daggerspine,0.0,0,1,0.0,0.0,0.0,1
Qq-chromaggus,0.0,0,1,0.0,0.0,0.0,1
ßéllé-sargeras,0.0,1,1,0.19078464351022897,2.852940455972347e-09,1.0,2
Kentzu-21215,0.0,0,2,0.0,0.0,0.0,2
Samueljay-area-52,0.0,1,0,0.1821322166972209,0.0,inf,1
Hélcyon-old-blanchy,0.0,0,1,0.0,0.0,0.0,1
Fenny-blood-furnace,9.885962056306576e-05,38,0,0.24723209336287882,0.0,inf,38
ursaminor-21725,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Dombo-sulfuras,0.0006195786864931849,2,0,0.206294426260337,0.0,inf,2
Demonhoebag-illidan,0.0009128393203094792,6,5,0.08298934965043041,0.0,1.2,11
Regeneratin-illidan,0.0011732059353543015,0,19,0.0,0.0,0.0,19
Jesaff-arthas,0.0,0,1,0.0,0.0,0.0,1
Mog-icecrown,0.0007936680504806206,22,2,0.2568353665216284,8.062282779042908e-07,11.0,24
Drbonerphd-blackrock,0.0004035546107767547,127,25,0.2798057650468283,0.00016272476568034795,5.08,152
Bureaux-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Titama-emerald-dream,0.00043037672119733276,1,16,0.20580642046188735,1.0370676722098004e-06,0.0625,17
Bennero-arthas,0.0,0,1,0.0,0.0,0.0,1
Aphos-arthas,0.0,0,1,0.0,0.0,0.0,1
Fixer-22646,0.0001879282201049608,0,30,0.0,0.0,0.0,30
Thorisdottir-shandris,0.0,0,1,0.0,0.0,0.0,1
Code-shattered-hand,0.003740258507391507,2,0,0.2240710530105711,0.0,inf,2
Léilan-ragnaros,0.0002715122147190677,3,11,0.00019786307874950534,2.5735798318990607e-07,0.2727272727272727,14
Arena-uldum,0.000733447456167086,9,8,0.2227255684344396,1.0253429946813022e-05,1.125,17
Warshark-kelthuzad,4.425562046379892e-05,5,2,0.22300140222329498,2.4284890207247073e-10,2.5,7
Roider-sargeras,0.0004819933072517547,4,5,0.2261759470852581,1.4341692678684109e-05,0.8,9
Tigchris-tichondrius,0.0008679540740215069,26,6,0.26470830428068304,7.333226015732157e-05,4.333333333333333,32
Diamihn-hellscream,0.0,0,2,0.0,0.0,0.0,2
Noglaives-arthas,0.00031113673112350695,15,15,0.23557346014978026,5.7520531722506335e-05,1.0,30
Adarinala-moon-guard,0.0,0,2,0.0,0.0,0.0,2
Gahkuro-wyrmrest-accord,6.195786864931848e-05,5,0,0.20289434704925324,0.0,inf,5
Fourdie-tichondrius,0.0,2,0,0.21596046906121882,0.0,inf,2
Wârlock-frostwolf,0.0016290949406106215,1,5,0.20545852472514747,1.0968442097489992e-06,0.2,6
Mindwreck-blackrock,0.0015942065530874924,3,0,0.22418985782901418,0.0,inf,3
Elliistra-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Gaysteroider-thrall,0.00030727685020993196,0,10,0.0,0.0,0.0,10
Manborg-thrall,0.00021808191448511447,0,5,0.0,0.0,0.0,5
Líreesa-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Jesspriest-zuljin,0.004327614526143596,1,1,0.21705761861603076,1.9698963113753354e-07,1.0,2
Steadyswagin-blades-edge,0.0001032631144155308,4,0,0.22016009423776528,0.0,inf,4
Squidward-frostmane,0.0,0,2,0.0,0.0,0.0,2
Grizzelz-emerald-dream,0.0,1,0,0.21478239013151368,0.0,inf,1
Siruliano-2802,0.0,0,2,0.0,0.0,0.0,2
Sxybbyxoxo-tichondrius,0.0007420454856547245,68,38,0.27843566064779596,0.00021635438255606385,1.7894736842105263,106
